EpLenMean,Tsallis-q,surrgain,entropy,TimeElapsed,entloss,EpThisIter,explained_variance_tdlam_before,optimgain,EpisodesSoFar,EpRewMean,meankl,TimestepsSoFar
819.45,1.0,0.016798709,5.7037363,5443.56374168396,0.0,3,0.658502459526062,0.016798709,9700,3809.416789125001,0.0035578082,6131712
830.025,1.0,0.026252937,5.7039785,5445.3218467235565,0.0,3,0.9303824454545975,0.026252937,9703,3867.5916725750003,0.0054987287,6133760
821.75,1.0,0.016439008,5.7031145,5447.05637550354,0.0,3,0.8672654926776886,0.016439008,9706,3817.0931505500002,0.005127335,6135808
841.2,1.0,0.016912978,5.698078,5448.7831609249115,0.0,2,0.4000246524810791,0.016912978,9708,3913.1663910750003,0.0040197894,6137856
855.525,1.0,0.016898308,5.6950603,5450.508540153503,0.0,2,0.5056905746459961,0.016898308,9710,3979.4125590249996,0.0048389616,6139904
849.175,1.0,0.018196959,5.6987224,5452.231775045395,0.0,3,0.8324202746152878,0.018196959,9713,3948.73143655,0.004915295,6141952
862.875,1.0,0.016842302,5.6967354,5453.985576629639,0.0,2,0.4223812222480774,0.016842302,9715,4018.008212025,0.004368598,6144000
847.85,1.0,0.016690508,5.6919274,5455.724366188049,0.0,3,0.8520618677139282,0.016690508,9718,3943.3090639499997,0.004140871,6146048
856.15,1.0,0.01880075,5.682941,5457.479937076569,0.0,2,0.8045861423015594,0.01880075,9720,3985.1160833000004,0.0047495402,6148096
843.275,1.0,0.01902816,5.6789145,5459.231007099152,0.0,3,0.617802232503891,0.01902816,9723,3911.3951545749997,0.004992949,6150144
840.425,1.0,0.021739984,5.6753335,5460.948028564453,0.0,2,0.7883974313735962,0.021739984,9725,3900.1148275250002,0.0052780434,6152192
840.425,1.0,0.013005352,5.669391,5462.654368638992,0.0,2,0.3640978932380676,0.013005352,9727,3908.406583275,0.0034523886,6154240
840.425,1.0,0.011042528,5.670451,5464.418437719345,0.0,2,0.3723265528678894,0.011042528,9729,3898.17544235,0.0033752276,6156288
835.175,1.0,0.013873137,5.674192,5466.181240558624,0.0,2,0.8243497163057327,0.013873137,9731,3874.8000730500003,0.0028524525,6158336
837.125,1.0,0.02123591,5.672772,5467.942268848419,0.0,3,0.733115166425705,0.02123591,9734,3886.4420563,0.005146072,6160384
837.125,1.0,0.015615874,5.6666155,5469.703872919083,0.0,2,0.3520771265029907,0.015615874,9736,3886.9427431249997,0.005279674,6162432
828.9,1.0,0.016001768,5.6599207,5471.454160690308,0.0,2,0.7275972068309784,0.016001768,9738,3846.0487334500003,0.0035253973,6164480
855.85,1.0,0.018235892,5.6538057,5473.202981472015,0.0,3,0.7063722014427185,0.018235892,9741,3984.2570210749996,0.0041850144,6166528
870.175,1.0,0.020976778,5.652262,5474.954236984253,0.0,2,0.9464533217251301,0.020976778,9743,4052.373095025,0.003639055,6168576
888.325,1.0,0.015036885,5.65462,5476.7036209106445,0.0,2,0.3762645721435547,0.015036885,9745,4146.2500730500005,0.004133896,6170624
878.3,1.0,0.013330664,5.662221,5478.464951276779,0.0,3,0.6581019163131714,0.013330664,9748,4098.9193365500005,0.0033938894,6172672
846.275,1.0,0.014832754,5.673459,5480.234018802643,0.0,3,0.86070117354393,0.014832754,9751,3935.6669781749997,0.003189072,6174720
864.725,1.0,0.016453406,5.676235,5481.982947587967,0.0,2,0.33130162954330444,0.016453406,9753,4026.74377265,0.0034310264,6176768
864.725,1.0,0.01627373,5.675814,5483.739020347595,0.0,2,0.3786187767982483,0.01627373,9755,4025.036551825001,0.0037356373,6178816
872.7,1.0,0.013209449,5.6739497,5485.496123790741,0.0,2,0.3514402508735657,0.013209449,9757,4065.6937209250004,0.0038873178,6180864
872.025,1.0,0.019100068,5.6754155,5487.2451050281525,0.0,3,0.7921042442321777,0.019100068,9760,4065.0441405000006,0.0043183547,6182912
872.025,1.0,0.016006052,5.6731772,5489.014830589294,0.0,2,0.3258911371231079,0.016006052,9762,4072.0089515500003,0.0040384624,6184960
874.025,1.0,0.022075988,5.6661706,5490.771555662155,0.0,3,0.7502050697803497,0.022075988,9765,4081.128944375,0.0044720336,6187008
862.975,1.0,0.014595477,5.6652746,5492.54078412056,0.0,2,0.767483651638031,0.014595477,9767,4022.0260364250003,0.0045007416,6189056
856.775,1.0,0.016173065,5.668256,5494.303907155991,0.0,3,0.8213281333446503,0.016173065,9770,3991.6245256,0.0040888926,6191104
856.775,1.0,0.017979156,5.6712556,5496.068655252457,0.0,2,0.3957218527793884,0.017979156,9772,3991.0255652499995,0.0041302014,6193152
872.225,1.0,0.018139789,5.676227,5497.830321311951,0.0,2,0.4315659999847412,0.018139789,9774,4070.524577475,0.004317249,6195200
864.975,1.0,0.012656051,5.6813974,5499.584746837616,0.0,2,0.8143787533044815,0.012656051,9776,4035.348626599999,0.0034800642,6197248
853.65,1.0,0.021439401,5.685546,5501.344712018967,0.0,3,0.7714751809835434,0.021439401,9779,3978.507922874999,0.0062129516,6199296
856.475,1.0,0.015519588,5.6834745,5503.1046442985535,0.0,2,0.40199601650238037,0.015519588,9781,3993.7685245499997,0.0035394179,6201344
846.125,1.0,0.01895689,5.6807837,5504.851567029953,0.0,3,0.8567177355289459,0.01895689,9784,3942.5914374,0.003939058,6203392
846.125,1.0,0.011689134,5.681041,5506.599251508713,0.0,2,0.3219236135482788,0.011689134,9786,3937.76940245,0.0033065788,6205440
855.975,1.0,0.018570632,5.6785884,5508.361135959625,0.0,3,0.8514910042285919,0.018570632,9789,3990.7192136750004,0.0033782972,6207488
867.35,1.0,0.019584076,5.6797748,5510.120681285858,0.0,2,0.7629700303077698,0.019584076,9791,4051.3019187500004,0.0043924516,6209536
858.3,1.0,0.018937306,5.6831403,5511.872353076935,0.0,2,0.780512273311615,0.018937306,9793,4007.3781372750004,0.0047262064,6211584
844.975,1.0,0.017701061,5.6782203,5513.633756875992,0.0,3,0.8497490584850311,0.017701061,9796,3943.03148545,0.004049531,6213632
844.975,1.0,0.019125128,5.6714745,5515.394693613052,0.0,2,0.36620086431503296,0.019125128,9798,3942.31490525,0.0041556535,6215680
875.425,1.0,0.013732119,5.670289,5517.151407241821,0.0,2,0.35440540313720703,0.013732119,9800,4094.181695275,0.003196363,6217728
875.425,1.0,0.015415225,5.6721277,5518.903747081757,0.0,2,0.3575884699821472,0.015415225,9802,4089.4983236,0.0028383457,6219776
884.375,1.0,0.018165186,5.674967,5520.655985355377,0.0,2,0.7727584391832352,0.018165186,9804,4138.2432075,0.004797463,6221824
884.375,1.0,0.022414755,5.677289,5522.41389465332,0.0,2,0.39979779720306396,0.022414755,9806,4141.768591625,0.0046189516,6223872
900.575,1.0,0.018601295,5.6779757,5524.171800374985,0.0,3,0.7079068720340729,0.018601295,9809,4225.708376775,0.004576835,6225920
864.825,1.0,0.023856223,5.673215,5525.928337812424,0.0,3,0.9559469856321812,0.023856223,9812,4051.084593525,0.0036130412,6227968
864.825,1.0,0.018503018,5.6691904,5527.615664958954,0.0,2,0.6384977102279663,0.018503018,9814,4049.2845038500004,0.0038597966,6230016
872.075,1.0,0.021120932,5.665363,5529.336775064468,0.0,2,0.5002106130123138,0.021120932,9816,4087.2942693000005,0.005525134,6232064
881.425,1.0,0.017763149,5.6600013,5531.057096242905,0.0,3,0.6827969551086426,0.017763149,9819,4130.812108625,0.0036370242,6234112
876.025,1.0,0.014595891,5.656459,5532.8138217926025,0.0,2,0.8140120804309845,0.014595891,9821,4102.04262055,0.003857682,6236160
873.5,1.0,0.02028027,5.6532774,5534.572454929352,0.0,3,0.7934695482254028,0.02028027,9824,4096.139709775,0.0039054086,6238208
871.75,1.0,0.020182518,5.652507,5536.318847894669,0.0,2,0.7764053195714951,0.020182518,9826,4090.2008847749994,0.004855138,6240256
882.375,1.0,0.0135818655,5.659791,5538.072924852371,0.0,2,0.7164845764636993,0.0135818655,9828,4141.4489506,0.0034318296,6242304
892.575,1.0,0.0160615,5.6672263,5539.821957826614,0.0,2,0.36527019739151,0.0160615,9830,4194.5886364749995,0.0034192053,6244352
895.75,1.0,0.018658193,5.668946,5541.571623325348,0.0,2,0.8127637803554535,0.018658193,9832,4210.996536975001,0.004552815,6246400
895.75,1.0,0.013359837,5.673014,5543.325381755829,0.0,2,0.3606225252151489,0.013359837,9834,4208.9201326249995,0.003675331,6248448
909.075,1.0,0.011714584,5.684324,5545.075039863586,0.0,2,0.33349162340164185,0.011714584,9836,4275.961518900001,0.0033661225,6250496
909.075,1.0,0.01787477,5.690714,5546.8313183784485,0.0,3,0.29026931524276733,0.01787477,9839,4272.787323225,0.0034124176,6252544
909.075,1.0,0.012237507,5.699017,5548.560068368912,0.0,2,0.3841214179992676,0.012237507,9841,4272.8006883,0.0037521748,6254592
909.075,1.0,0.020599604,5.7023034,5550.290916442871,0.0,2,0.31214404106140137,0.020599604,9843,4275.969025550001,0.0046422114,6256640
913.85,1.0,0.014424021,5.7033715,5552.044953346252,0.0,2,0.31283336877822876,0.014424021,9845,4295.030592675,0.0032841437,6258688
900.75,1.0,0.021248925,5.7048316,5553.790662288666,0.0,2,0.7860438674688339,0.021248925,9847,4227.0358298500005,0.0052000247,6260736
901.375,1.0,0.021958057,5.700795,5555.548316240311,0.0,4,0.7448372542858124,0.021958057,9851,4226.6929736,0.0045223706,6262784
911.95,1.0,0.01814339,5.7024817,5557.318788766861,0.0,2,0.40984559059143066,0.01814339,9853,4282.343029850001,0.0037461107,6264832
911.95,1.0,0.016231857,5.70226,5559.058550834656,0.0,2,0.3727392554283142,0.016231857,9855,4281.614045249999,0.0045891507,6266880
911.95,1.0,0.017063905,5.696249,5560.780503511429,0.0,2,0.36623919010162354,0.017063905,9857,4279.63878485,0.0056737787,6268928
922.15,1.0,0.015345435,5.6968646,5562.5214421749115,0.0,2,0.34368008375167847,0.015345435,9859,4332.9004447,0.0035684137,6270976
927.55,1.0,0.014185057,5.698985,5564.283199310303,0.0,2,0.3675025701522827,0.014185057,9861,4357.091443925,0.0037593371,6273024
927.55,1.0,0.013637161,5.6988444,5566.057878494263,0.0,2,0.4167725443840027,0.013637161,9863,4350.823279574999,0.003605844,6275072
933.775,1.0,0.02238052,5.7030025,5567.841326475143,0.0,2,0.7528696656227112,0.02238052,9865,4383.141330324999,0.0041024433,6277120
915.925,1.0,0.018369004,5.702749,5569.571798324585,0.0,3,0.702612429857254,0.018369004,9868,4292.510044525,0.0046103587,6279168
915.35,1.0,0.018004749,5.6992517,5571.3429646492,0.0,3,0.8147626370191574,0.018004749,9871,4283.833856525,0.00401438,6281216
915.35,1.0,0.016970962,5.7031255,5573.1849229335785,0.0,2,0.22095829248428345,0.016970962,9873,4281.64055145,0.003414997,6283264
915.35,1.0,0.017025288,5.7096825,5574.956052780151,0.0,2,0.3225291967391968,0.017025288,9875,4279.8094562,0.004239111,6285312
915.35,1.0,0.011441762,5.7155337,5576.90803861618,0.0,2,0.39180588722229004,0.011441762,9877,4283.6654443,0.0028211963,6287360
915.35,1.0,0.016852807,5.714557,5578.842502117157,0.0,2,0.32929515838623047,0.016852807,9879,4285.67021185,0.0045996336,6289408
915.35,1.0,0.022442184,5.7105384,5580.933212041855,0.0,2,0.42797428369522095,0.022442184,9881,4286.566226825,0.0059180046,6291456
898.325,1.0,0.017793605,5.7070417,5582.9128267765045,0.0,3,0.5918970108032227,0.017793605,9884,4200.772984425001,0.0052945195,6293504
911.425,1.0,0.012403452,5.7072763,5584.896954059601,0.0,2,0.40757614374160767,0.012403452,9886,4265.3456361749995,0.0029572742,6295552
877.025,1.0,0.019061122,5.7042246,5586.894779443741,0.0,3,0.812750831246376,0.019061122,9889,4086.1024975749997,0.004370826,6297600
907.875,1.0,0.018900987,5.7022624,5588.831837892532,0.0,2,0.3531453013420105,0.018900987,9891,4240.716837975,0.0040331455,6299648
907.875,1.0,0.01765287,5.7047524,5590.706892251968,0.0,2,0.35546010732650757,0.01765287,9893,4239.644216225,0.0040269233,6301696
888.4,1.0,0.017178081,5.7034807,5592.789759874344,0.0,3,0.6653755903244019,0.017178081,9896,4139.791151799999,0.0038077524,6303744
888.4,1.0,0.013096285,5.699543,5594.8233897686005,0.0,2,0.3330937623977661,0.013096285,9898,4135.1235907,0.003196863,6305792
888.4,1.0,0.018395483,5.7004366,5596.814271211624,0.0,2,0.3682076930999756,0.018395483,9900,4133.7951944999995,0.004468411,6307840
886.275,1.0,0.016116567,5.702995,5599.2153906822205,0.0,2,0.7647565603256226,0.016116567,9902,4123.3158607000005,0.0036784871,6309888
892.925,1.0,0.019298151,5.7033362,5601.824868917465,0.0,3,0.6607844531536102,0.019298151,9905,4159.93315045,0.005573052,6311936
892.925,1.0,0.016013581,5.70158,5604.542423963547,0.0,2,0.3769991397857666,0.016013581,9907,4157.606563925,0.003423287,6313984
912.525,1.0,0.017927788,5.6973867,5606.5146861076355,0.0,2,0.40398740768432617,0.017927788,9909,4255.2096736250005,0.004825026,6316032
895.275,1.0,0.017808935,5.6921287,5608.521161079407,0.0,3,0.8373900502920151,0.017808935,9912,4175.247718075,0.0039161276,6318080
893.75,1.0,0.015753381,5.6899385,5610.474942684174,0.0,2,0.8151749521493912,0.015753381,9914,4171.78086045,0.0038369677,6320128
893.75,1.0,0.016139433,5.687619,5612.41553068161,0.0,2,0.36994051933288574,0.016139433,9916,4170.99762895,0.0040654754,6322176
877.45,1.0,0.016415363,5.6842937,5614.4100689888,0.0,2,0.7848282158374786,0.016415363,9918,4090.1885942,0.0043666535,6324224
877.45,1.0,0.018126268,5.6791906,5616.391409397125,0.0,3,0.6543733775615692,0.018126268,9921,4091.6353718,0.0038244585,6326272
881.2,1.0,0.031863607,5.675128,5618.381220340729,0.0,2,0.7028479278087616,0.031863607,9923,4109.6713023,0.0050642495,6328320
880.525,1.0,0.013532395,5.6756487,5620.3901472091675,0.0,2,0.7886081486940384,0.013532395,9925,4108.298684275,0.0035741883,6330368
896.825,1.0,0.016425878,5.677981,5622.384816408157,0.0,2,0.363739013671875,0.016425878,9927,4199.0906137,0.0049519115,6332416
897.0,1.0,0.01923237,5.678798,5624.371972560883,0.0,3,0.7082922756671906,0.01923237,9930,4204.1100779,0.0042166915,6334464
897.0,1.0,0.017304262,5.6789207,5626.389912843704,0.0,2,0.5247143507003784,0.017304262,9932,4202.686051675,0.0050370125,6336512
897.0,1.0,0.014680319,5.6787024,5628.410550117493,0.0,2,0.34654152393341064,0.014680319,9934,4203.729575449999,0.004090921,6338560
896.55,1.0,0.020385802,5.6731286,5630.419056177139,0.0,3,0.6643498539924622,0.020385802,9937,4206.921704124999,0.004775772,6340608
896.325,1.0,0.0124655515,5.6746798,5632.380478858948,0.0,2,0.7929072827100754,0.0124655515,9939,4203.29102245,0.003779916,6342656
893.9,1.0,0.013697088,5.6834617,5634.369522094727,0.0,2,0.8222756534814835,0.013697088,9941,4190.451782175,0.00396384,6344704
896.025,1.0,0.017744688,5.689129,5636.374542951584,0.0,2,0.35031116008758545,0.017744688,9943,4197.5322723750005,0.0041260347,6346752
903.7,1.0,0.015152014,5.6937337,5638.369566679001,0.0,2,0.827256977558136,0.015152014,9945,4233.594775925,0.003848423,6348800
883.7,1.0,0.017372195,5.698038,5640.383731603622,0.0,3,0.6850512623786926,0.017372195,9948,4141.629308175,0.003451263,6350848
902.9,1.0,0.015680417,5.698844,5642.397655248642,0.0,2,0.43331414461135864,0.015680417,9950,4242.439118775,0.004157831,6352896
886.425,1.0,0.021885853,5.70045,5644.366328954697,0.0,3,0.872671976685524,0.021885853,9953,4158.383336075,0.0047429767,6354944
887.95,1.0,0.0139903985,5.702474,5646.285276651382,0.0,2,0.5665506422519684,0.0139903985,9955,4163.0309087000005,0.0036869445,6356992
899.575,1.0,0.018421281,5.7047997,5648.0550582408905,0.0,2,0.8248216211795807,0.018421281,9957,4222.41483145,0.0038662725,6359040
899.575,1.0,0.015818499,5.703282,5649.833522558212,0.0,2,0.4244375228881836,0.015818499,9959,4223.16081115,0.0046743555,6361088
890.35,1.0,0.019573133,5.6994653,5651.592775583267,0.0,3,0.7013757228851318,0.019573133,9962,4169.517634225,0.0048275627,6363136
903.625,1.0,0.014666127,5.696536,5653.324597597122,0.0,2,0.2594481110572815,0.014666127,9964,4233.186455975,0.00315371,6365184
902.625,1.0,0.021363648,5.692951,5655.0576729774475,0.0,2,0.7518968731164932,0.021363648,9966,4224.478652125001,0.0057912776,6367232
872.825,1.0,0.017109366,5.6940813,5656.8660888671875,0.0,4,0.8642167001962662,0.017109366,9970,4068.950625325,0.0050789397,6369280
872.825,1.0,0.012795209,5.6972647,5658.62276673317,0.0,2,0.31862521171569824,0.012795209,9972,4073.55908965,0.002934033,6371328
872.825,1.0,0.019992199,5.696536,5660.407945394516,0.0,2,0.3932616710662842,0.019992199,9974,4073.7175521,0.0040835044,6373376
892.75,1.0,0.015275066,5.694668,5662.19485616684,0.0,2,0.3866111636161804,0.015275066,9976,4175.85148565,0.0038417764,6375424
892.975,1.0,0.013355712,5.692879,5663.991413593292,0.0,2,0.34754008054733276,0.013355712,9978,4177.42266065,0.0037541534,6377472
892.975,1.0,0.016049217,5.6961565,5665.793899774551,0.0,2,0.3563677668571472,0.016049217,9980,4179.1428916,0.0032992638,6379520
895.4,1.0,0.019934071,5.7022786,5667.569706439972,0.0,2,0.3367576003074646,0.019934071,9982,4195.398372049999,0.0042151995,6381568
895.725,1.0,0.016120324,5.7061877,5669.32980132103,0.0,2,0.33853375911712646,0.016120324,9984,4200.503280925,0.0038236226,6383616
884.4,1.0,0.019667458,5.7074323,5671.138457536697,0.0,4,0.8805431872606277,0.019667458,9988,4141.0139994,0.0034992401,6385664
884.4,1.0,0.012669465,5.702116,5672.90305018425,0.0,2,0.40297549962997437,0.012669465,9990,4140.8988291000005,0.003475591,6387712
890.625,1.0,0.01674445,5.694094,5674.702360391617,0.0,2,0.38204795122146606,0.01674445,9992,4171.219213475,0.0039334926,6389760
905.375,1.0,0.016556952,5.6970296,5676.488002061844,0.0,2,0.4001288414001465,0.016556952,9994,4248.470099625,0.004209189,6391808
889.225,1.0,0.01357792,5.7034035,5678.2664585113525,0.0,2,0.7422992885112762,0.01357792,9996,4165.3604409750005,0.0030000233,6393856
893.9,1.0,0.013770822,5.7034507,5680.012490749359,0.0,2,0.3572814464569092,0.013770822,9998,4189.938237125,0.003003728,6395904
893.9,1.0,0.018484484,5.7018642,5681.759671449661,0.0,2,0.38424378633499146,0.018484484,10000,4193.284983575,0.0049348115,6397952
886.35,1.0,0.019661728,5.6947427,5683.468332529068,0.0,3,0.678080826997757,0.019661728,10003,4158.419570075,0.0034325693,6400000
877.7,1.0,0.014926371,5.6875324,5685.188112258911,0.0,3,0.7147543430328369,0.014926371,10006,4114.993690474999,0.0040993844,6402048
897.125,1.0,0.014760049,5.683636,5686.977658987045,0.0,2,0.39312368631362915,0.014760049,10008,4215.9200372,0.0037752225,6404096
925.425,1.0,0.012944835,5.6761885,5688.719083786011,0.0,2,0.2932623028755188,0.012944835,10010,4359.124245675,0.003979506,6406144
909.1,1.0,0.020964418,5.6655617,5690.460880756378,0.0,2,0.790333479642868,0.020964418,10012,4275.816687425,0.004041672,6408192
906.225,1.0,0.017055418,5.6574283,5692.227291584015,0.0,3,0.6873961985111237,0.017055418,10015,4264.765956449999,0.0031295686,6410240
906.225,1.0,0.018080866,5.649813,5693.98779296875,0.0,2,0.37737441062927246,0.018080866,10017,4262.7061808749995,0.0040468015,6412288
887.525,1.0,0.01569474,5.6464763,5695.712193965912,0.0,2,0.7707240879535675,0.01569474,10019,4166.953157624999,0.0033622864,6414336
887.525,1.0,0.013869357,5.645517,5697.4493227005005,0.0,2,0.3377745747566223,0.013869357,10021,4166.997082225001,0.0027009477,6416384
868.7,1.0,0.013387291,5.6459956,5699.203780412674,0.0,3,0.7196267545223236,0.013387291,10024,4066.691064175,0.0031742803,6418432
881.725,1.0,0.013294588,5.6466074,5700.975377321243,0.0,2,0.3055632710456848,0.013294588,10026,4128.563619275,0.0033648927,6420480
900.025,1.0,0.015547781,5.648478,5702.7675857543945,0.0,2,0.3556935787200928,0.015547781,10028,4221.296736425,0.0045846277,6422528
887.075,1.0,0.015768906,5.6476645,5704.5249400138855,0.0,3,0.7113458216190338,0.015768906,10031,4158.6503534,0.0040295934,6424576
887.075,1.0,0.021070726,5.645383,5706.301497936249,0.0,2,0.3159528374671936,0.021070726,10033,4155.230909575001,0.0038818438,6426624
891.825,1.0,0.015870016,5.64222,5708.031852006912,0.0,3,0.6557065844535828,0.015870016,10036,4180.8132379,0.0040767365,6428672
891.825,1.0,0.015054413,5.640506,5709.8042075634,0.0,2,0.3945489525794983,0.015054413,10038,4179.106168925,0.0038006792,6430720
891.825,1.0,0.013740856,5.6368074,5711.606986761093,0.0,2,0.38754940032958984,0.013740856,10040,4183.669122924999,0.0027521583,6432768
908.6,1.0,0.012697284,5.632039,5713.395776510239,0.0,2,0.35350221395492554,0.012697284,10042,4271.252504675,0.0030344464,6434816
908.6,1.0,0.019509682,5.624745,5715.179824829102,0.0,2,0.38789981603622437,0.019509682,10044,4269.910227725,0.0029996722,6436864
918.925,1.0,0.018874597,5.6180005,5716.975741386414,0.0,2,0.4111173748970032,0.018874597,10046,4320.243583449999,0.0047226413,6438912
918.925,1.0,0.011612562,5.6147375,5718.722833156586,0.0,2,0.43268394470214844,0.011612562,10048,4319.3293952,0.002925462,6440960
918.925,1.0,0.013994856,5.6119413,5720.503242969513,0.0,2,0.41565895080566406,0.013994856,10050,4327.387910925,0.003991225,6443008
935.25,1.0,0.015311154,5.6094975,5722.21629524231,0.0,2,0.3214644193649292,0.015311154,10052,4411.557562025,0.0033453146,6445056
935.25,1.0,0.015977412,5.609628,5723.92946434021,0.0,2,0.4386137127876282,0.015977412,10054,4415.481084525,0.0034768805,6447104
938.125,1.0,0.01216246,5.6153135,5725.667992591858,0.0,2,0.36252355575561523,0.01216246,10056,4432.783235525,0.003496449,6449152
956.825,1.0,0.019391922,5.6210504,5727.43113899231,0.0,2,0.4339909553527832,0.019391922,10058,4529.451726175,0.003420117,6451200
941.8,1.0,0.020770878,5.621693,5729.203405618668,0.0,3,0.6761997640132904,0.020770878,10061,4457.475777649999,0.004397492,6453248
941.8,1.0,0.015021977,5.618487,5730.9629418849945,0.0,2,0.3131408095359802,0.015021977,10063,4459.204242275,0.0031874762,6455296
930.2,1.0,0.021072455,5.6177645,5732.803740978241,0.0,3,0.7926007807254791,0.021072455,10066,4399.239416425,0.004725887,6457344
910.7,1.0,0.019941796,5.6170664,5734.558438301086,0.0,3,0.6885146796703339,0.019941796,10069,4299.23510125,0.0043190992,6459392
910.125,1.0,0.013544868,5.616078,5736.331977844238,0.0,2,0.8032404482364655,0.013544868,10071,4290.45725025,0.0031260066,6461440
910.125,1.0,0.01622999,5.6179204,5738.1404066085815,0.0,2,0.342964768409729,0.01622999,10073,4293.215084575,0.00375794,6463488
907.9,1.0,0.020889558,5.6219134,5739.908881902695,0.0,3,0.6817874908447266,0.020889558,10076,4279.576924024999,0.004001982,6465536
907.9,1.0,0.01632579,5.6224017,5741.66192150116,0.0,2,0.3557690978050232,0.01632579,10078,4279.7347131999995,0.0039700246,6467584
902.8,1.0,0.027759578,5.620727,5743.435441493988,0.0,2,0.7708866894245148,0.027759578,10080,4254.0040356750005,0.0047962703,6469632
902.8,1.0,0.0154918,5.619182,5745.206339597702,0.0,2,0.38975197076797485,0.0154918,10082,4256.33277335,0.004257229,6471680
902.8,1.0,0.017300474,5.620595,5746.9852385520935,0.0,2,0.3987857699394226,0.017300474,10084,4260.7612565750005,0.0041452893,6473728
902.8,1.0,0.01433317,5.6229353,5748.790111064911,0.0,3,0.39905720949172974,0.01433317,10087,4252.736359975001,0.0033373716,6475776
898.95,1.0,0.017587395,5.621215,5750.558546066284,0.0,2,0.8177587240934372,0.017587395,10089,4230.46403465,0.00399557,6477824
898.95,1.0,0.016457448,5.6157236,5752.33189034462,0.0,2,0.340303897857666,0.016457448,10091,4226.151573125,0.002991942,6479872
898.95,1.0,0.018738694,5.6100287,5754.1178414821625,0.0,2,0.3294021487236023,0.018738694,10093,4222.51794855,0.003528941,6481920
898.95,1.0,0.019880936,5.6094885,5755.916255474091,0.0,2,0.4959326982498169,0.019880936,10095,4215.01576295,0.0039221556,6483968
895.275,1.0,0.015863054,5.6087294,5757.706434965134,0.0,2,0.7860229313373566,0.015863054,10097,4189.098353924999,0.003581815,6486016
892.55,1.0,0.011919157,5.60596,5759.49077796936,0.0,2,0.8158124685287476,0.011919157,10099,4176.89849705,0.0037370638,6488064
907.575,1.0,0.014758087,5.6053796,5761.279565572739,0.0,2,0.38728684186935425,0.014758087,10101,4246.8008348,0.0038738232,6490112
911.625,1.0,0.014944799,5.6047697,5763.038201093674,0.0,3,0.7085290253162384,0.014944799,10104,4268.868747074999,0.0038091852,6492160
917.725,1.0,0.016662618,5.6048937,5764.859973907471,0.0,2,0.7398583292961121,0.016662618,10106,4300.91565285,0.0039690295,6494208
917.725,1.0,0.014666947,5.604937,5766.67834687233,0.0,2,0.37635552883148193,0.014666947,10108,4296.867291,0.003109212,6496256
937.225,1.0,0.014381785,5.5993676,5768.435247421265,0.0,2,0.413058876991272,0.014381785,10110,4397.940996725,0.0026634876,6498304
950.75,1.0,0.016751504,5.593831,5770.191037893295,0.0,2,0.35868901014328003,0.016751504,10112,4463.194917225,0.0032598288,6500352
950.75,1.0,0.01569108,5.592776,5771.888967990875,0.0,2,0.4165987968444824,0.01569108,10114,4462.518267525001,0.0032152652,6502400
964.375,1.0,0.015279779,5.5926948,5773.686348199844,0.0,2,0.3869592547416687,0.015279779,10116,4530.074111475,0.0030783857,6504448
961.35,1.0,0.014870521,5.5908313,5775.458846569061,0.0,3,0.6066330075263977,0.014870521,10119,4512.2626449,0.003590917,6506496
966.45,1.0,0.014789903,5.5884676,5777.23594212532,0.0,2,0.3275989294052124,0.014789903,10121,4533.7677343000005,0.0031647522,6508544
935.1,1.0,0.0156856,5.5880537,5779.0712513923645,0.0,3,0.8668891489505768,0.0156856,10124,4369.636654975,0.0036605988,6510592
935.1,1.0,0.02066185,5.5868354,5780.89382314682,0.0,2,0.4074280858039856,0.02066185,10126,4374.473959,0.0039221626,6512640
935.1,1.0,0.014237927,5.5807314,5782.684266328812,0.0,2,0.33290988206863403,0.014237927,10128,4378.809579575,0.0038315281,6514688
938.95,1.0,0.01501767,5.5797114,5784.423879146576,0.0,2,0.3898807168006897,0.01501767,10130,4399.141739950001,0.003318869,6516736
938.95,1.0,0.01752393,5.5795984,5786.079890012741,0.0,2,0.4159907102584839,0.01752393,10132,4391.1899015750005,0.003994912,6518784
938.95,1.0,0.017152067,5.5759187,5787.855051517487,0.0,2,0.35340946912765503,0.017152067,10134,4390.58708155,0.004468498,6520832
938.95,1.0,0.01719987,5.573163,5789.644513130188,0.0,2,0.42241472005844116,0.01719987,10136,4397.667769375,0.003313677,6522880
942.625,1.0,0.011719315,5.574474,5791.410111904144,0.0,2,0.2870674729347229,0.011719315,10138,4406.16230135,0.0035576206,6524928
932.975,1.0,0.0149340695,5.5733314,5793.20235657692,0.0,3,0.6877660751342773,0.0149340695,10141,4356.577385750001,0.0031309477,6526976
939.85,1.0,0.014403492,5.5724993,5795.037554502487,0.0,2,0.35058408975601196,0.014403492,10143,4394.832355050001,0.0032883936,6529024
939.85,1.0,0.016087938,5.5743823,5796.8320162296295,0.0,2,0.3398984670639038,0.016087938,10145,4387.896314625001,0.0044978615,6531072
932.225,1.0,0.015119687,5.576659,5798.619168519974,0.0,3,0.6319161355495453,0.015119687,10148,4349.11536185,0.004413789,6533120
912.475,1.0,0.019568298,5.5841856,5800.405345439911,0.0,3,0.6665923893451691,0.019568298,10151,4252.446327975,0.004402275,6535168
